note_id,type,title,desc,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,last_modify_ts
63e588b50000000008025be1,normal,洛杉矶美食｜3家性价比超高平价日料精选,"🍣今天推荐在洛杉矶平价且超级新鲜的日料店，超级适合一人食或情侣去吃，每一家点菜的价格我都在图片上标记了，性价比超高💯。
🌟图2：Sushi Gen🍣
人均💰：$40左右
📍：422 E 2nd St Los Angeles, CA 90012
洛杉矶老牌日料店，超级火超级旺，中午需要准点到达才不用排队，我们晚到了一点点前面就要排5桌了，最后等了45分钟才能入座。
✨推荐菜：Sashimi Deluxe
生鱼片超级新鲜且量好多，全部都很厚实完全没偷工减料[赞R]，女生一个人会吃不完，我老婆只吃完一半，剩下的我解决掉了。
✨推荐菜：Sushi Deluxe
才$20多还要什么自行车，寿司饭上的生鱼片也是很新鲜厚实，性价比贼高。
	
🌟图3：Oji Sushi🍣
人均💰：$40左右
📍：624 E Colorado Blvd, Pasadena CA 91101
在Pasadena居然有这么一家小众且性价比超高的日料店，生鱼片都切得很厚，每一块都很新鲜，入口即化。我们那天是walk in，没有等位，估计很少人知道这家店。
✨推荐菜：Chirashi
没想到这么大一份Chirashi才不到$30，鱼肉都是入口即化，色泽感超好，一看就很有食欲。三文鱼和吞拿鱼都是超级肥的，很好吃。
✨推荐菜：Sushi & Sashimi Set
同样的鱼肉入口即化，分量很足，sashimi都是厚厚的。里面还有fatty tuna的sashimi，一口下去超满足。
	
🌟图4：Ootoro🍣
634713830000000007021539,normal,OC超高性价比日料小店😋人均$20的刺身饭,"⚠️千人千面，一家之言，仅供参考！
	
📌无论你是不是博主，
也欢迎👏通过点击图片左下↙️可➕南加美食组哦😉
一起分享美食心得吧😆
	
今天安妮又要再一次分享
我私藏的的宝藏小店！
从我刚搬来南加州不久就发现它，
吃了整整4年了～
最近我妈来南加看我，
我几乎把我的吃过、
无限回购的餐厅都带她去了一次，
她回去湾区之后，
一直念念不忘的竟然只有这家🤣
	
我们喜欢这家的理由很简单：性价比高。
刺身饭出品不输各大牌日料，但价格相当亲民。
在现在油费都要普遍6、7刀的份上，
这家出品还是20刀出头👍
就能吃上新鲜美味的刺身，
还送味增汤和甜品，
我觉得堪比超市的优惠了。
	
基本上他们家菜单的刺身饭都没有踩雷的，
大家按需点吧，我感觉吃起来也差不多，
所见即所得，他们和菜单上图片是一样的，
高颜值、高性价比又新鲜👍
简直是我的饭堂～
熟食的话就相对没有这么惊艳了，
但是也是ok的
	
对比随随便便吃个chirashi都要$40起跳的，
我觉得这家真的没有什么好需要挑剔的了。
再一次推荐这家，给喜欢吃chirashi bowl的小伙伴👍
	
🍣Sushi Koto
📍 18120  Brookhurst St Fountain Valley, California
🅿️有免费plaza停车
	
            ",1665602435000,1667887425000,5b29906111be10216542de69,Anny去旅行💕,https://sns-avatar-qc.xhscdn.com/avatar/64d3ec4d903ca6ba69ceda70.jpg,301,426,49,115,,"https://sns-img-hw.xhscdn.net/5e5d28f7-99d8-5b45-8e5d-ed5dd4adb3f3,https://sns-img-hw.xhscdn.net/a2f16aa9-d89c-5566-d217-5a9659f14981,https://sns-img-hw.xhscdn.net/4124354f-51e0-783f-16f7-b0bc86d35fa1,https://sns-img-hw.xhscdn.net/aac2f9ec-98dc-bcb2-721f-05a389e3f783,https://sns-img-hw.xhscdn.net/41bd665a-5018-d48f-f40b-5b78abc78fd8,https://sns-img-hw.xhscdn.net/a29e1527-5980-7b95-f0a9-2c7fedfdb8a6,https://sns-img-hw.xhscdn.net/d1079130-a6b6-4ce2-dd21-a6c7aa90941b,https://sns-img-hw.xhscdn.net/fca6ea0a-4407-58a7-c8ed-0dd66a32b6b4,https://sns-img-hw.xhscdn.net/02b419a0-2e1c-12c8-6bce-85b33fb27b04",1696391197811
65161f63000000002101df36,video,洛杉矶｜寿司日料自助🍣人均50扶墙出,"韩国城这边前段时间新开了一家
寿司日料自助🍣
以后想吃都不用跑Pasadena
对我这样的downtown居民来说太好啦🥳
	
💰工作日午餐38.99｜晚餐和周末49.99
值得一提的是这边的premium系列✨
虽说是每人限一份 但是种类很多
🍊橙子三文鱼
新奇的组合！没想到三文鱼片和橙子肉一起吃口感这么好
🦀️软壳蟹 甜甜的好吃
🐟bluefin tuna poke和seared tuna都巨好吃
🍣寿司有海胆、吞拿鱼、三文鱼、扇贝、甜虾、鱼籽等 新鲜好吃😋
	
其他的寿司都是unlimited♾️
我很爱吃的dragon牛油果鳗鱼卷🥑
	
缺点是这边没有unlimited的生鱼片
只有premium系列里两小份salmon和tuna
晚上有时需要等位！5人以上可以预约
🅿️有parking validation 🈺️到midnight 夜宵✔️
	
                  @吃不饱同学 @视频薯 @小红书成长笔记",1695948643000,1695949826000,571a2d844775a76bb34de0d0,757小朋友,https://sns-avatar-qc.xhscdn.com/avatar/63d9ae92955ccf02b20c49bf.jpg,81,84,5,46,美国,https://sns-img-hw.xhscdn.net/eb0d86aa-dbaa-3d3f-582a-4c90a5341036,1696391197841
64bc98fc00000000100302cd,normal,洛杉矶最好吃的日料,"Kinjiro
⚀ Uni Ristto／$38.00 USD 海膽義大利麵
⚁ Seared Uni／$45.00 USD 烤海膽
⚂ Truffles & organic mushrooms creamy udon noodles 🍜 ／$34.00 USD 松露蘑菇奶油烏冬面
⚃ Bone Marrow Dengaku ／$24.00 USD 烤骨髓
⚄ Thick Cut Beef tongue w Yuzu Kosho ／$38.00 USD 厚切牛舌
／／
這家真的很🉑️！在洛杉磯小東京的kinjiro, 每道菜品都很精緻！一定要提前預約！ 這家我個人很喜歡厚切牛舌🐮、骨髓！ 喜歡吃海膽的也很推薦！ 他們家的海膽很新鮮！
	
            ",1690081532000,1690081532000,5caa7ac600000000120290b6,Foodie.914,https://sns-avatar-qc.xhscdn.com/avatar/62ce2f72281f36446bfd9944.jpg,243,394,15,169,,"https://sns-img-hw.xhscdn.net/c442fe8a-8147-e426-19e9-ff9217570d5b,https://sns-img-hw.xhscdn.net/9c68fbcf-4f1c-3765-58d9-d2b817ce4622,https://sns-img-hw.xhscdn.net/882ec92c-d830-9bdc-b5b3-9ccf67443361,https://sns-img-hw.xhscdn.net/e6c6a4e6-bf51-d5e6-00b0-33aa011bdbfb,https://sns-img-hw.xhscdn.net/efbce258-25da-b892-c4fc-1b306a6174e1,https://sns-img-hw.xhscdn.net/f1b75e3a-fc75-dac4-6784-88e2978fe1d2,https://sns-img-hw.xhscdn.net/9e77ab28-4cce-4572-8a8f-10db85b189f5,https://sns-img-hw.xhscdn.net/bb5f6e25-dc0a-f0fc-734f-74aa5c4fcf41",1696391197868
64a359500000000015033918,normal,洛杉矶downtown｜平价米其林一星怀石料理,"定这家是因为周六半夜突然第二天想吃寿司🍣 但是日料店几乎都是周日周一休息 这家店是为数不多周日开门做omakase的餐厅
	
到店整体氛围很暗黑 不管是主厨还是服务员几乎都没有日本人 心里就凉了一半 一看omakase菜单 居然没有寿司❗️❗️❗️再三和我那帅气的主厨（照片在后面）询问 他说他们家不提供寿司🍣。。。
	
好吧 既来之则安之 我把每道菜都按顺序放在了上面 吃完才恍然大悟 原来这是定了顿怀石料理啊
标标准准的一汁三菜 相较以怀石著名的米二n/naka来说 这家用的食材偏基础和简单 但整体形式上也更加传统经典一些 没有尝试过怀石料理的人吃了这家应该就会对怀石料理有一个大致的了解了
	
125刀一个人在洛杉矶omakase价位中算是非常低的了 还是米其林一星 位置也挺好 在公寓825楼下 住在downtown的朋友真的可以去打卡一下 他家还有sake omakase 有看见邻桌点 挺有意思的 会拿各种各样的sake杯子装不同的sake然后一起端上来供你选择 喝酒爱好者的福音
不点酒的话他们也会在一开始上一杯sake 在甜品时配上茶🍵 非常周到
	
想要吃寿司的朋友一定要避开这家哦 n/naka作为怀石料理还是提供寿司的 但经典怀石料理都没有 为了吃到寿司 倔强的我已经连夜又定了一家omakase了 明天更新～",1688426832000,1688604876000,614eb9280000000002022b33,欧拉万,https://sns-avatar-qc.xhscdn.com/avatar/643331aba8699be32952daad.jpg,21,18,2,4,,"https://sns-img-bd.xhscdn.com/dc868713-538b-98bf-4e44-e6cf70423e6c,https://sns-img-bd.xhscdn.com/f83b26be-2eec-dd63-cb39-36712fb4a4ac,https://sns-img-bd.xhscdn.com/e356c1b4-d6ca-8744-3bc4-967cffa24dc2,https://sns-img-bd.xhscdn.com/3ed38995-ad87-63ea-2713-0ae7dd49af3f,https://sns-img-bd.xhscdn.com/e05e7edb-63ba-330b-751f-b94b01313d5a,https://sns-img-bd.xhscdn.com/8246293f-dd0a-bdef-09a4-a32757633f31,https://sns-img-bd.xhscdn.com/0463ce44-7cd9-0d87-a041-ab904e3c58ac,https://sns-img-bd.xhscdn.com/b16bafd6-ce9b-5eaf-f051-52da774927d1,https://sns-img-bd.xhscdn.com/8c9bd3b8-0cbc-57aa-4330-88d8ab4b03a0,https://sns-img-bd.xhscdn.com/fb5b70ed-bf2e-7d69-cc09-2f4fcc2f9aad",1696391197898
65179a51000000001d03a6bd,normal,洛杉矶🎎复古昭和年代日料居酒屋🏮,"位于洛杉矶的La Brea的一家昭和风格居酒屋Sake House Miro无论是装修还是口味都棒棒滴！！
	
推荐烤猪五花！干贝！鸡脆骨！！根本停不下来！！他家的串串🍢有自己独特的口味！烤的干干的但是会淋一点特制酱汁好美味！！
	
推荐sashimi生鱼片寿司！！最喜欢salmon哈哈哈很新鲜！米饭也捏得很扎实！！
	
要提前预约哟！！门口只能街pa或者velet 15$
	
📍：809 S La Brea Ave, Los Angeles, CA 90036
         ",1696045650000,1696045650000,60e1da570000000001002bae,小鸡毛鸡咕噜,https://sns-avatar-qc.xhscdn.com/avatar/63adf52959e0f0e912f413f8.jpg,67,96,3,21,美国,"https://sns-img-hw.xhscdn.net/428f72ac-6825-4d50-1aa5-e1b075f405d1,https://sns-img-hw.xhscdn.net/41402454-0d45-fad1-1e62-93513adb5353,https://sns-img-hw.xhscdn.net/fc4dc10c-6067-be70-6e11-73801d6a1566,https://sns-img-hw.xhscdn.net/c691a2a9-1bae-456d-64e2-a0cb644defdf,https://sns-img-hw.xhscdn.net/c5b7a859-05fb-6c8b-aac2-58a84af09507,https://sns-img-hw.xhscdn.net/7a451fe4-066e-a98e-00da-b0d1615fe4d9,https://sns-img-hw.xhscdn.net/de78dbde-98c1-0fb8-570c-927428a362ba,https://sns-img-hw.xhscdn.net/16d5a619-16bb-9f0f-faa2-6a1d87aa151c,https://sns-img-hw.xhscdn.net/57602b52-978f-2b72-85c4-88de609bea5b",1696391197929
650e2a22000000001f03492d,normal,来洛杉矶必吃日料店：Ootoro 必点菜单🥰,"[派对R] Ootoro已经不是我们第一次推荐了！ 可是每次去吃这家店还是会忍不住发一次小红书来分享。
	
[赞R] Ootoro作为一家在洛杉矶开了几十年，却几乎0差评的高端寿司店，对食材品质的追求可谓是到了完美。
试问有哪一家店可以每天早上空运蕞新鲜的食材到店里，还能确保菜肴的价格，
这家店在洛杉矶的Omakase这种高端的寿司店中真的算很便宜的了。[黄金薯R]
	
[向右R]以下是我吃过，觉得一定要点的菜单：
[一R] Lobster fried rice: 这家店里有好几道菜肴都是以lobster为主的，我都特别喜欢，非要推荐一个的话，那肯定是这个龙虾炒饭啦！龙虾吃起来很甜，很Q弹。
[二R] 这边的海胆也是必吃的，甜甜糯糯的口感，超新鲜
[三R] Miyazaki wagyu 炒饭：宫崎和牛是日本高级和牛之首，ootoro 的和牛是从日本直接空运来的。
[四R] Toro tartar with truffletoro tartar with truffle：塔塔配黑松露，这家店的塔塔用的也是高级的和牛，配上黑松露超级香。
	
[鼓掌R]作为一名探店无数的博主，能反复推荐一家店，真的可见我的它的喜爱！
	
其实洛杉矶的很多日料店都已经失去了很多传统的东西，其实是属于美式日餐。
而Ootoro是非常正宗的日料店，这家店从创始人到后厨到服务人员都保持和坚守着日本寿司店的传统。[抱拳R]
	
[皱眉R]这家日料店在全网的点评网站全部都是：值得一吃！驱车一个半小时都值得！
Ootoro可以点单也可以吃Omakase，主厨每次都会带来一些菜单上没有的小惊喜，
不过不管是点单还是吃无菜单料理，都可以百分百放心，每一道菜，每一个食材就算再小也一定是足够新鲜，鲜美的。
	
‼️小贴士：Ootoro现在也可以订外卖哦
          ",1695427106000,1695427106000,5fdc078f000000000100baef,跟着LAWA玩加州,https://sns-avatar-qc.xhscdn.com/avatar/61c21c9f1061625376add042.jpg,45,65,9,17,美国,"https://sns-img-hw.xhscdn.net/0b000165-2f43-630f-8680-93c710067e9c,https://sns-img-hw.xhscdn.net/ead0180e-7fec-07ad-cb5e-12dfa96af830,https://sns-img-hw.xhscdn.net/465b1183-21ee-d8ff-b313-86c5735e2a17,https://sns-img-hw.xhscdn.net/99e64623-ef86-e163-64da-d0547ec79bd8,https://sns-img-hw.xhscdn.net/a023c0f8-e677-d1b5-47f0-f3558e4f8e81,https://sns-img-hw.xhscdn.net/6eed751f-7b70-7ce5-5fb2-5f0ffbd91a5f,https://sns-img-hw.xhscdn.net/02e8f65b-61f9-1b2f-f57d-4a37694da58f,https://sns-img-hw.xhscdn.net/9fa1af89-a6f7-3c6b-5e43-7d3c7f2f19b0",1696391197956
64f11e290000000020000f5a,video,终于找到LA最好吃的AYCE寿司,"真的很好吃[色色R]！一般all you can eat的质量都很差但是这家真的很不错而且寿司的饭也给的比较少。选择也很多有：sushi，rolls，appetizers，soups，dessert，etc。
	
📍Here Fishy Fishy, Los Angeles, CA
	
周日午餐（11:30am - 3pm): $38.99pp
晚餐+周末 (3pm - 11pm): $49.99pp
	
          ",1693528208000,1693523497000,5c1a5b0b000000000500d834,Lulu,https://sns-avatar-qc.xhscdn.com/avatar/645d758d926931df9df95903.jpg,130,155,4,74,,https://sns-img-hw.xhscdn.net/d93505fb-97a3-ef85-f1a9-2f28c5e082b8,1696391197989
642780140000000027029a37,normal,拜托所有人在洛杉矶都来吃这家日料好吗❗️,"真的是近期最最喜欢的一家小日料店了[哇R]
	
很randomly刷到的，比较冷门，但居然没有一道菜踩雷！
	
p1是很招牌的海鲜don，食材除了uni都很鲜很鲜(uni不太甜但也好吃)，crab meat很惊喜！p2是appetizer里的一道tuna(忘记全名惹），p3是iki roll也蛮香的，p4是nigiri combo，有四种不同的食材，吃得好满足！p5是uni ikura tuna don，作为这三种食材的终极爱好者，真的太太满足了
	
三个人吃下来很撑，人均60🔪的价格也算是很美丽了。在la三天吃的最开心的一顿应该就是这个啦，宝贝们快快快冲！
	
📍IKI RAMEN: 740 S Western Ave , Los Angeles, CA 90005
	
    ",1680310292000,1680310293000,5f545eae00000000010068d6,Abigail.,https://sns-avatar-qc.xhscdn.com/avatar/62d04bd3380051887501c748.jpg,251,386,23,53,,"https://sns-img-qc.xhscdn.com/bf39b854-04e8-a8e0-fd78-bf5e22ffd959,https://sns-img-qc.xhscdn.com/8bf15f59-7acb-ab94-6c21-49b65dbb057e,https://sns-img-qc.xhscdn.com/67b1168f-7fe5-edf4-62c2-222a3d863163,https://sns-img-qc.xhscdn.com/7d625e56-bc5a-2fe4-2883-3e29356e668d,https://sns-img-qc.xhscdn.com/40d78432-a7b1-ade9-e214-df4b95b0cd8d",1696391198019
64fd50700000000020003db3,normal,🍱 - 今天吃牛舌 - 洛杉矶🏮日式牛舌去哪吃,"🍱 Izakaya Hachi
❤️❤️❤️❤️❤️
这家绝对是我LA居酒屋Top3！
$22 Beef Tougue 厚切牛舌必点
$10 Chicken Wings 调味满分 好想偷配方
$8 GOBO Chips 下酒菜 脆脆香香
$23 Ribeye ponzu 饿的时候管饱
$13 Miso Beef intenstine 好喜欢里面的cabbage
	
🍱 Robata JINYA - 3rd St.
❤️❤️❤️❤️❤️
我在LA去过最多次的居酒屋🏮
（另一家店在Honolulu是不是说明了它家水平
是在lava stone上烤的厚切牛舌
真的口感劲道+调味优秀！
去The Grove，经常忍不住要点一份牛舌带走
这家前菜小食也好吃，和牛烤串值得！
$24  Thick-cut Prime Beef Tongue
	
🍱 Gyutan Tsukasa U.S.A
❤️❤️❤️❤️
大名鼎鼎的Mituswa里的炭烧牛舌
不需要多做介绍啦 附近必吃！
$23 Gyutan Set
	
🍱 Kinjiro
❤️❤️❤️❤️
这家就凭海胆饭和牛舌会让我反复光顾。
整体小贵，可以放到约会需要的日子去，就兼顾了仪式感和美味。
$38 Thick-cut Beef Tongue with Yuzu Negi
	
🍱 Red Rock-Torrance
❤️❤️❤️
Red Rock出了牛舌combo！
这家每次去点个牛肉盖饭都是吃的心满意足
牛舌有时会没有，可以先电话问一下
	
🍱 KIYO Japanese Cuisine
❤️❤️
Arcadia找到的有厚切牛舌的店，算是便当类可以勉强替餐Mitsuwa那家的水平！性价比略低，主要厚切真的好难找。
$37.95 Kobe Gyutan
	
🍱 n/soto
❤️❤️❤️
好像是炖过的牛舌再做成串烧？吃起来是和别处不太一样的烤制方式 $8 Gyutan
🩶整体烤串一般
和牛串尤其低于期待 Lamb Chop也不可
❤️最爱是炸蘑菇，精华是配的抹茶盐粉作为沾佐料。抹茶味在里面完美适配！
	
         ",1694322800000,1696365778000,5a5ad689e8ac2b59e3ef32f3,吃呀吃,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30obj61tf26004a0r51b8icnj7gk7250,178,316,7,71,美国,"https://sns-img-hw.xhscdn.net/e585644a-1bf1-169d-ce9b-acfcd11c09ab,https://sns-img-hw.xhscdn.net/f83b5397-0661-095e-fc46-878470831980,https://sns-img-hw.xhscdn.net/79ceeccb-7d38-bd15-f2a9-cc542c71d1e6,https://sns-img-hw.xhscdn.net/e85ed78b-3166-322f-ed8c-01da1db696dc,https://sns-img-hw.xhscdn.net/0da4368f-aecf-c5cc-acbf-8dfdb782aa71,https://sns-img-hw.xhscdn.net/02a49885-3b4d-1221-53ff-7b0dca72ab04,https://sns-img-hw.xhscdn.net/885924cf-94f9-e3f4-9b51-e5eaa0b5b4fc,https://sns-img-hw.xhscdn.net/ffaaf47b-6d11-9eba-9394-97724ea069b2,https://sns-img-hw.xhscdn.net/c4ae94b7-9e37-9838-e9d5-a27514117893,https://sns-img-hw.xhscdn.net/4cd51a84-b6d3-e151-0663-a195d70c06cf,https://sns-img-hw.xhscdn.net/34387faa-86b0-0999-020a-cf5ee5eaee80",1696391198045
6515b719000000002301b431,normal,LA封神Omakase！！按头安利 Sushi Yamamoto🍣,"是什么让死去半年的🍠账号复活[笑哭R]一定是惊艳到流泪的美食！！本来没报多大期待值去尝试，甚至吃前还加了餐，当吃到第一口时恨不得把一整天吃进去的吐出来，好清空我的胃享受每一口🍣[捂脸R][捂脸R]
	
排名第一☝🏻当月限定款小鱼（图🔟 图11），烤得酥酥脆脆，主厨会拿上来全部剃刺制作手卷，一口下去香的嘞[色色R]
	
图17的手工soba在用餐开始师傅会在一旁制作，可以亲眼见证着QQ弹弹拉面的诞生
	
本人天生对腥味相当敏感，所以一般不会轻易对生食产生兴趣和好感，以前刺身都是做好了充足心理准备一口吞，就连经常出现在菜单上的tuna或是salmon的各式食物都不能接受，因为我能吃出腥味[捂脸R][捂脸R]但他家食材相当新鲜美味！！睁眼吃闭眼吃都是香甜的[色色R]我终于体会到tuna的快乐了[萌萌哒R]
	
最后的甜品 葡萄冰淇淋🍨也很惊艳，不齁甜不腻，清清爽爽的味道，圆满结束美味的一餐！
	
虽然他家还没评米其林，但绝对指日可待，最后特意问了服务小哥多久换一次菜单，一月一次！！如果有机会我愿意每个月都来打卡一次[doge]p.s.里面的每一位员工小哥都很帅！主厨也很帅！所以用餐时的心情也很明媚[偷笑R]服务超级热情，最后走的时候所有小哥哥列队鞠躬感谢告别，一直笑到电梯门彻底关闭[笑哭R]都给我们整不好意思了…
	
能把我懒癌发作的人炸出来写这么长篇大论诚意满满的Omakase一定不会踩雷！！提前预定 一定要去尝试！！墙裂推荐！！[买爆R][买爆R]          ",1695921946000,1695921946000,5670a71103eb845bb221d39f,翻糖瘦了吗,https://sns-avatar-qc.xhscdn.com/avatar/62e7c32c8280578fa7dc801f.jpg,148,175,17,61,,"https://sns-img-hw.xhscdn.net/29bcfd3b-6deb-4de8-a6c5-50304d966dbb,https://sns-img-hw.xhscdn.net/f6379c87-2630-3345-fb99-e6f86ae15246,https://sns-img-hw.xhscdn.net/34b1fe1b-d47e-ac25-2c22-1e6d032bef6c,https://sns-img-hw.xhscdn.net/769130db-1419-a95d-4591-192e2284b214,https://sns-img-hw.xhscdn.net/e9d8fb4f-6d6d-838f-7a8f-24b88df5cab5,https://sns-img-hw.xhscdn.net/544e1910-49a5-56b2-fad5-b141b24843d4,https://sns-img-hw.xhscdn.net/61d9d51d-9455-9bef-8745-dd846216d002,https://sns-img-hw.xhscdn.net/827c9514-ac7b-4947-ca08-6e86b04b8111,https://sns-img-hw.xhscdn.net/d78aea2f-4398-677e-792f-7e76d643377d,https://sns-img-hw.xhscdn.net/ffcd7732-2c1e-c10d-3b28-674da1650613,https://sns-img-hw.xhscdn.net/32bf2725-764f-b42f-0e0d-8a1d6936b406,https://sns-img-hw.xhscdn.net/b20517be-bc53-40a3-913e-90db3457ad40,https://sns-img-hw.xhscdn.net/2577d9bd-39f3-6114-5771-060ff2479bf9,https://sns-img-hw.xhscdn.net/07016f36-a163-2c0f-d712-45b1d6c54752,https://sns-img-hw.xhscdn.net/daf29246-3f62-7244-2644-a40506443285,https://sns-img-hw.xhscdn.net/754e32f3-3c25-9d28-b658-1cdeaf3be29f,https://sns-img-hw.xhscdn.net/29e15480-c255-dff5-2b1d-1563fb29fb15,https://sns-img-hw.xhscdn.net/99ee3210-5dfc-a3b6-3d47-091393fef4b3",1702880484341,https://www.xiaohongshu.com/explore/6515b719000000002301b431
63dcb9210000000004004dfe,normal,洛杉矶最好吃的日料合集,"按个人喜好排序，图序一样（位置、人均价格参考、预定方式)
1⃣️ Kinjiro (Little Tokyo，$100+，email info@kinjiro-la.com)：居酒屋，推荐所有有海胆的菜、牛舌、牛肉、芝麻布丁、乌冬面， 服务很讲究，每道菜都给每个人换盘，热菜热盘冷菜冷盘。
2⃣️ Ima（Beverly，$150-200, OpenTable）：和牛寿喜烧，味道用料洛杉矶第一，详情见我早些的另一篇笔记
3⃣️ Hayato (The Row DTLA, $400+, Tock）：最难约的怀石料理，每晚只接待7位客人。没有惊艳的菜，但道道食材顶级，吃得非常舒服。
4⃣️ Tsubaki（Echo Park, $80, Tock）: 居酒屋，没有一道踩雷，唯一停车不方便。推荐japanese latkes, 鸡胗太脆了，niku udon
5⃣️ Kodo（Art District, $100, Resy）：创意居酒屋，最推荐premium handroll (海胆鱼子酱toro)，cheesecake, rib-eye
6⃣️ Azay (Little Tokyo, $30, walk-in): 日式brunch和晚餐，据说老板以前给日本皇室做法餐，所以菜单一半日式一半法式，推荐daily bento和茶碗蒸
7⃣️ Ootoro Sushi (Little Tokyo, $100，walk-in)：胜在食材，所有海鲜都非常新鲜、肥美，用料很足，最喜欢live sweet shrimp, uni, chu toro
8⃣️ Osawa (Pasadena，$60, phone or walk-in)：shabushabu不合我口味，但别的sushi都很好吃
9⃣️ Izakaya Gazen (Little Tokyo, $60, phone or walk-in): 什么都有，最推荐蒸肉，寿喜锅，炒面，三种豆腐，甜点（有个米做的很特别）
（有些经常去的没有拍照就借用Google Map图片啦）",1675409697000,1684724840000,5ccd2d00000000001703f738,小头日记,https://sns-avatar-qc.xhscdn.com/avatar/624a8329e8c234dfeed77a8b.jpg,476,851,9,234,,"https://sns-img-bd.xhscdn.com/8b7ca510-9777-a3a0-101a-c6a62bd88016,https://sns-img-bd.xhscdn.com/84e87449-3403-0a70-a19e-df25358124e8,https://sns-img-bd.xhscdn.com/bc820255-0c03-7e7a-02b6-d6bf3fd4e586,https://sns-img-bd.xhscdn.com/b87ab5a6-b427-6572-51c7-df17a2a34d7f,https://sns-img-bd.xhscdn.com/9d10e4b6-9caf-e406-2834-672c4720cad5,https://sns-img-bd.xhscdn.com/8b067166-8ca9-0798-db9f-95c9136f2889,https://sns-img-bd.xhscdn.com/16324468-fc5a-2d0f-778c-8a142079b916,https://sns-img-bd.xhscdn.com/f3dfc332-dafc-d97f-fc21-85d3f9ad91e3,https://sns-img-bd.xhscdn.com/22e1b540-a48b-7281-7343-25fd35e81cbd",1702880484404,https://www.xiaohongshu.com/explore/63dcb9210000000004004dfe
63bba9b5000000001e03dfb9,normal,洛杉矶日料店，这家必须榜上有名！,"日料的烹饪方法很简单，好不好吃更多的取决于食材的等级和新鲜度。
🌟Toro with uni carviar， 海胆又大又肥，很是鲜甜！toro入口即化，一口下去，就是味蕾盛宴。就像中华小当家吃到美食之后那住心花怒放的感觉
🌟Sweet shrimp软糯香甜，放心冲
🌟spicy tuna on crispy rice，算是创意料理吧，米饭焦焦脆脆的，很香，也很饱
🌟uni scallop，也是巨好吃！他家uni真是太肥美了，配着甜甜的scallop，这道也是必冲！
🌟乌冬面和后面两个卷都是点给小朋友吃的。只有silver lake roll比较失望，没味道没口感。避雷
	
建议提前预约，我们是晚上八点多去的，里面人也是满满的。
	
🏠Izakaya osen
📍2903 Sunset Blvd, Los Angeles, CA 90026
	
           @吃货薯",1673243061000,1673243062000,58c79d8a82ec395bbd32a763,Elsie๑,https://sns-avatar-qc.xhscdn.com/avatar/5e93eacc9deeb9000143dfe5.jpg,593,772,17,472,,"https://sns-img-bd.xhscdn.com/1000g0081s3qpbm6f4000499qrueol9r34tmfpco,https://sns-img-bd.xhscdn.com/1000g0081s3qpbm6f400g499qrueol9r3b2cc0jg,https://sns-img-bd.xhscdn.com/1000g0081s3qpbm6f4010499qrueol9r3v7k4hg0,https://sns-img-bd.xhscdn.com/1000g0081s3qpbm6f401g499qrueol9r3peslvtg,https://sns-img-bd.xhscdn.com/1000g0081s3qpbm6f4020499qrueol9r32qi7tdo,https://sns-img-bd.xhscdn.com/1000g0081s3qpbm6f402g499qrueol9r3entitb0,https://sns-img-bd.xhscdn.com/1000g0081s3qpbm6f4030499qrueol9r377siefo",1702880484444,https://www.xiaohongshu.com/explore/63bba9b5000000001e03dfb9
64b0c2a8000000002b038289,normal,LA🇺🇸洛杉矶🥢三刷二十家各种菜系餐厅合集,"📍坐标：🇺🇸洛杉矶
整理一些我三刷过觉得最好吃的餐厅
中日韩西东南亚，各种类型都有
大家吃过好吃的餐厅也可以推荐给我
最好是三刷过还经常去吃的
只要是你觉得好的都可以👍🏻
-
有需要避雷的，也可以分享！
-
此条不删，欢迎大家留言分享👏🏻
          ",1689305768000,1689305769000,63fd22a20000000029012a1f,Yilia在LA吃吃玩玩,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2ki81lskjc0005ovt4ahaaagvchhc5m0,895,1262,89,246,,https://sns-img-bd.xhscdn.com/736875fa-c567-0fb5-02ec-acb2971417d8,1702880484475,https://www.xiaohongshu.com/explore/64b0c2a8000000002b038289
